site_no,Date,Mean Water Temp (C),Mean Specific Conductance,Turbidity (FNU),pH
1104415,10/3/2023,15.2,,,6.982619360947298
1104415,10/4/2023,16.3,,,6.8842895284323
1104415,10/5/2023,16.5,,,6.954906058710547
1104415,10/6/2023,16.7,,,7.007962349610146
1104415,10/7/2023,17.1,,,6.852150435700003
1104415,10/8/2023,15.3,,,7.449746992043087
1104415,10/9/2023,13.8,,,7.396955171209843
1104415,10/10/2023,13.4,,,6.6448541421033855
1104415,10/11/2023,13.6,,,6.92631104564193
1104415,10/12/2023,14.0,,,6.9641382091608595
1104415,10/13/2023,13.1,,,7.061714352111478
1104415,10/14/2023,12.6,,,6.501746197976304
1104415,10/15/2023,12.6,,,6.778935944291584
1104415,10/16/2023,12.6,,,7.187992990697115
1104415,10/17/2023,12.5,,,6.677765424455538
1104415,10/18/2023,12.8,,,6.5812872021279345
1104415,10/19/2023,13.4,,,6.954121513005364
1104415,10/20/2023,13.5,,,7.470678650634821
1104420,4/4/2023,10.7,1350,,6.532236382126485
1104420,4/5/2023,9.5,1390,,7.060326956949446
1104420,4/6/2023,9.8,1400,,7.1399566489919755
1104420,4/7/2023,10.2,1440,,7.499345806723472
1104420,4/8/2023,8.8,1460,,7.165330417328272
1104420,4/9/2023,9,1480,,7.1703619524430335
1104420,4/10/2023,10.2,1500,,7.483552840366679
1104420,4/11/2023,11.6,1520,,6.695315925685054
1104420,4/12/2023,13.2,1540,,6.823501603145042
1104420,4/13/2023,13.5,1650,,7.182568390000173
1104420,4/14/2023,14.5,1690,,6.8710698471897045
1104420,4/15/2023,14.2,1670,,6.50112165126526
1104420,4/16/2023,13.8,1610,,7.071515520391488
1104420,4/17/2023,12.9,1540,,6.522671405711334
1104420,4/18/2023,12.2,1550,,7.147484310074298
1104420,4/19/2023,10.5,1560,,7.455999386067788
1104420,4/20/2023,11,1610,,6.788837198013102
1104420,4/21/2023,12.2,1620,,7.463852544362718
1104420,4/22/2023,11.5,1550,,6.641889887772764
1104420,4/23/2023,10,846,,6.8301928328765715
1104420,4/24/2023,11.7,812,,6.880624980410322
1104420,4/25/2023,12.9,923,,7.268373074929052
1104420,4/26/2023,13.6,1030,,6.691771391597089
1104420,4/27/2023,12.7,1070,,7.448673323848715
1104420,4/28/2023,13.2,1130,,7.303206789809747
1104420,4/29/2023,12.2,1180,,6.748331252318723
1104420,4/30/2023,10.9,690,,6.750980641495888
1104420,5/1/2023,13.6,548,,6.621568979667669
1104420,5/2/2023,12.1,634,,7.327522103622013
1104420,5/3/2023,11.3,727,,6.879151125209219
1104420,5/4/2023,10.6,769,,7.106867809192161
1104420,5/5/2023,11.8,870,,6.849355932698193
1104420,5/6/2023,14.4,956,,7.4333437115662395
1104420,5/7/2023,16.5,1040,,6.784567911484066
1104420,5/8/2023,17.6,1130,,6.771149284639232
1104420,5/9/2023,15.2,1230,,7.064729976932908
1104420,5/10/2023,15.1,1270,,7.133274986517181
1104420,5/11/2023,16.3,1320,,6.86983721810058
1104420,5/12/2023,17.2,1360,,6.7026019833204105
1104420,5/13/2023,17.5,1420,,6.8233640230611075
1104420,5/14/2023,15.8,1420,,6.8344257334065945
1104420,5/15/2023,14.8,1430,,7.064818757017555
1104420,5/16/2023,15,1520,,7.311579043050882
1104420,5/17/2023,14.7,1490,,6.704709188347063
1104420,5/18/2023,12.8,1560,,6.527154748972495
1104420,5/19/2023,13.6,1580,,6.859903425412172
1104420,5/20/2023,15.5,1080,,7.369418580759151
1104420,5/21/2023,18.5,614,,7.2271497313473985
1104420,5/22/2023,17.7,698,,7.17739229291504
1104420,5/23/2023,16.3,843,,7.221458865900132
1104420,5/24/2023,16,956,,6.7922061737369175
1104420,5/25/2023,16.2,1050,,7.211205825374357
1104420,5/26/2023,15.9,1140,,7.383145751554957
1104420,5/27/2023,16.2,1250,,6.566583963025493
1104420,5/28/2023,16.4,1490,,7.0642528836879315
1104420,5/29/2023,16.4,1530,,7.398906637797238
1104420,5/30/2023,15.1,1530,,7.021472789034677
1104420,5/31/2023,15.1,1640,,6.869549414936788
1104420,6/1/2023,15.6,1800,,6.639960775033542
1104420,6/2/2023,16.7,1560,,6.565673725950016
1104420,6/3/2023,16.2,1140,,7.170794284547544
1104420,6/4/2023,13.7,1260,,6.921930790120231
1104420,6/5/2023,14.3,1160,,7.305547420839567
1104420,6/6/2023,16,1160,,6.585141632926479
1104420,6/7/2023,15.8,1220,,6.97408669881002
1104420,6/8/2023,15.4,1250,,6.689166008433143
1104420,6/9/2023,15.3,1240,,7.146062323589268
1104420,6/10/2023,15.6,1200,,6.836020744149746
1104420,6/11/2023,16.7,1250,,7.141578708159657
1104420,6/12/2023,17.2,1510,,7.303614816211146
1104420,6/13/2023,19.1,1180,,7.255940566301866
1104420,6/14/2023,18.4,1260,,7.081043845650226
1104420,6/15/2023,19.4,1160,,6.92730834271426
1104420,6/16/2023,19.3,1310,,6.640066138593995
1104420,6/17/2023,18.2,1070,,7.384034035160342
1104420,6/18/2023,17.9,917,,6.968048046293455
1104420,6/19/2023,17.9,910,,7.112095235957585
1104420,6/20/2023,17.5,967,,6.932991798328214
1104420,6/21/2023,17.8,1040,,6.749314446431284
1104420,6/22/2023,17.2,1310,,6.981662857982002
1104420,6/23/2023,16.8,1550,,6.964305637844259
1104420,6/24/2023,17.4,1610,,7.064714813051295
1104420,6/25/2023,16.9,1850,,6.573396822332004
1104420,6/26/2023,16.3,1970,,7.060136483047412
1104420,6/27/2023,17.7,1510,,6.9095929270797924
1104420,6/28/2023,19.8,1170,,7.199430499832564
1104420,6/29/2023,21.1,1100,,6.954813747516907
1104420,6/30/2023,21.2,1270,,6.737178424917827
1104420,7/1/2023,19.2,1510,,6.987084272704274
1104420,7/2/2023,19.7,1090,,7.391925325570945
1104420,7/3/2023,20.9,683,,6.955992822388323
1104420,7/4/2023,21.3,613,,7.0189357228050495
1104420,7/5/2023,23,738,,7.0687459240177954
1104420,7/6/2023,24.5,866,,6.770718744346403
1104420,7/7/2023,24.1,978,,6.611301499641823
1104420,7/8/2023,20.3,1400,,7.059022053497364
1104420,7/9/2023,18.2,1720,,6.6342319384391235
1104420,7/10/2023,20.4,882,,7.12711955200797
1104420,7/11/2023,22.6,879,,7.334208154139342
1104420,7/12/2023,23.7,903,,7.228636920460144
1104420,7/13/2023,23.6,963,,7.064789360031482
1104420,7/14/2023,22.3,871,,6.920563975362826
1104420,7/15/2023,21.4,1220,,6.982090811477733
1104420,7/16/2023,23.3,656,,6.974880287517176
1104420,7/17/2023,24.5,674,,6.551448324478091
1104420,7/18/2023,24.4,716,,6.597787076981469
1104420,7/19/2023,23.6,794,,6.958194413263789
1104420,7/20/2023,22,946,,6.729370527072046
1104420,7/21/2023,20.7,974,,7.306837713685325
1104420,7/22/2023,21.9,732,,6.548655578929219
1104420,7/23/2023,22.2,905,,6.592566248241588
1104420,7/24/2023,22,969,,7.257501816228004
1104420,7/25/2023,21.7,911,,6.696610103563216
1104420,7/26/2023,20.7,1100,,7.057247859656013
1104420,7/27/2023,21.8,1060,,6.990520486106543
1104420,7/28/2023,20.5,1350,,7.446448898941695
1104420,7/29/2023,21.7,1090,,6.62204695052507
1104420,7/30/2023,21.8,742,,7.248017977538611
1104420,7/31/2023,20.9,760,,7.212178849360054
1104420,8/1/2023,20.5,834,,6.632240941003478
1104420,8/2/2023,19.4,886,,7.015753676736807
1104420,8/3/2023,19.7,963,,6.583139274863857
1104420,8/4/2023,19.8,1040,,6.805821780221045
1104420,8/5/2023,19.4,1350,,6.679661971371727
1104420,8/6/2023,18.6,1500,,6.607623434046559
1104420,8/7/2023,18.3,1740,,6.57165247581697
1104420,8/8/2023,22.1,546,,7.296046221465891
1104420,8/9/2023,22.5,382,,7.390550442848724
1104420,8/10/2023,21.6,502,,6.623337471171784
1104420,8/11/2023,21.7,514,,6.7084671163945995
1104420,8/12/2023,21,684,,6.791191057882658
1104420,8/13/2023,22.5,704,,6.861172425495196
1104420,8/14/2023,22,739,,7.28317939160678
1104420,8/15/2023,21.4,573,,7.271667231194786
1104420,8/16/2023,20.4,776,,6.869671735988508
1104420,8/17/2023,20,814,,6.5965226208222525
1104420,8/18/2023,21,624,,6.534917499887679
1104420,8/19/2023,19.5,628,,7.335472595855446
1104420,8/20/2023,19.8,680,,7.495954336727371
1104420,8/21/2023,20.8,687,,6.958509938060715
1104420,8/22/2023,20.7,690,,6.679743307945872
1104420,8/23/2023,19.2,845,,7.27328006376931
1104420,8/24/2023,18.9,907,,7.290130530471197
1104420,8/25/2023,18.8,451,,7.094363057416873
1104420,8/26/2023,20.4,474,,7.062196008203724
1104420,8/27/2023,20.6,605,,7.016006423484774
1104420,8/28/2023,19.9,709,,6.928481518492209
1104420,8/29/2023,20.1,782,,7.422868607012947
1104420,8/30/2023,21,656,,7.046074303431921
1104420,8/31/2023,19.4,845,,7.369535388826561
1104420,9/1/2023,17.8,854,,6.6314342249722715
1104420,9/2/2023,18.1,883,,6.6106971899145055
1104420,9/3/2023,19.8,914,,7.15747120576447
1104420,9/4/2023,20.6,949,,7.336913303501909
1104420,9/5/2023,21.2,985,,7.326068526951756
1104420,9/6/2023,22.1,1020,,7.184261350758777
1104420,9/7/2023,22.8,1050,,7.382017950455162
1104420,9/8/2023,22.3,990,,6.777539250974526
1104420,9/9/2023,22,1030,,6.8502777397019115
1104420,9/10/2023,21.7,844,,7.407871755054644
1104420,9/11/2023,21.6,851,,6.873729247587051
1104420,9/12/2023,21.6,767,,7.172909553765475
1104420,9/13/2023,21.1,677,,7.173296925448025
1104420,9/14/2023,20.4,719,,7.1702426457141195
1104420,9/15/2023,18.2,765,,7.006516995109085
1104420,9/16/2023,17.3,805,,6.821674338332362
1104420,9/17/2023,17.3,853,,6.771830812714754
1104420,9/18/2023,18.1,545,,7.371484943173767
1104420,9/19/2023,18.1,342,,6.5518758504970425
1104420,9/20/2023,17.5,447,,7.257611368100619
1104420,9/21/2023,16.6,602,,7.171900328332344
1104420,9/22/2023,16,717,,7.36333437259348
1104420,9/23/2023,15,802,,7.072608957602925
1104420,9/24/2023,15.7,822,,6.55042898941292
1104420,9/25/2023,15.7,853,,7.051872407718254
1104420,9/26/2023,14.9,902,,6.591618113066875
1104420,9/27/2023,13.5,947,,7.246383739389287
1104420,9/28/2023,13.8,972,,7.484677912171619
1104420,9/29/2023,13.8,815,,7.41210435240035
1104420,9/30/2023,14,810,,6.6773838424648435
1104420,10/1/2023,14.2,777,,7.426891593044524
1104420,10/2/2023,15,827,,7.118935987411796
1104420,10/3/2023,14.8,894,,6.75562889148099
1104420,10/4/2023,16.2,930,,6.981396008055501
1104420,10/5/2023,17,968,,6.960224666419753
1104420,10/6/2023,17.5,1000,,7.134494870728934
1104420,10/7/2023,17.8,963,,6.673282079129505
1104420,10/8/2023,15.7,969,,7.186838130319512
1104420,10/9/2023,13.7,1050,,6.723487456979169
1104420,10/10/2023,12.9,1050,,7.47272159037665
1104420,10/11/2023,13,1070,,7.3807563752943945
1104420,10/12/2023,13.6,1090,,6.771225204518888
1104420,10/13/2023,12.8,1120,,7.244080780558563
1104420,10/14/2023,12.2,1130,,7.317564211663194
1104420,10/15/2023,12.1,1140,,6.971953238144482
1104420,10/16/2023,12,1130,,7.431967945436815
1104420,10/17/2023,11.9,1140,,6.552196296282585
1104420,10/18/2023,12.2,1160,,7.41458814256037
1104420,10/19/2023,12.9,1170,,7.332133988986185
1104420,10/20/2023,12.8,1170,,6.7785474982700915
1104430,4/4/2023,7.9,882,,7.253238405162412
1104430,4/5/2023,8.8,882,,6.5381195993147605
1104430,4/6/2023,8.5,883,,6.950609931111141
1104430,4/7/2023,8.3,884,,7.306086561427255
1104430,4/8/2023,8.7,883,,7.061564536551545
1104430,4/9/2023,8.8,883,,6.5809228492677985
1104430,4/10/2023,8.7,883,,6.675684503682264
1104430,4/11/2023,8.7,882,,6.6854981949004095
1104430,4/12/2023,9.2,882,,7.1883761701380084
1104430,4/13/2023,9.8,882,,7.475418268472262
1104430,4/14/2023,10.2,881,,7.248730631202478
1104430,4/15/2023,10.3,879,,6.918367325865329
1104430,4/16/2023,10.4,881,,7.139990210208684
1104430,4/17/2023,10.4,881,,7.288259144219059
1104430,4/18/2023,10.1,882,,6.546040049908529
1104430,4/19/2023,10.3,880,,6.776650600972659
1104430,4/20/2023,10.5,881,,6.604960955700642
1104430,4/21/2023,10.7,887,,6.93752427297072
1104430,4/22/2023,10.8,887,,7.065056437732687
1104430,4/23/2023,10.9,884,,6.710585328043154
1104430,4/24/2023,10.7,885,,6.8865065570452675
1104430,4/25/2023,10.8,886,,7.2202325127562235
1104430,4/26/2023,11.0,885,,6.632395946116181
1104430,4/27/2023,11.1,885,,6.768170704159274
1104430,4/28/2023,11.4,883,,7.253965045250041
1104430,4/29/2023,11.9,886,,7.217797374187654
1104430,4/30/2023,12.7,879,,7.441408255801062
1104430,5/1/2023,12.2,879,,6.556011843119409
1104430,5/2/2023,12.3,880,,6.590637244102324
1104430,5/3/2023,12.6,878,,6.556169370484198
1104430,5/4/2023,12.9,877,,6.980445696533464
1104430,5/5/2023,12.7,879,,6.913561714050444
1104430,5/6/2023,12.7,881,,6.963716565444328
1104430,5/7/2023,12.6,883,,7.15405331760846
1104430,5/8/2023,12.8,884,,6.912273020428038
1104430,5/9/2023,12.9,884,,7.023532000571244
1104430,5/10/2023,13.4,885,,6.994452045587948
1104430,5/11/2023,14.4,887,,7.304291914133367
1104430,5/12/2023,15.0,887,,6.6070164830248395
1104430,5/13/2023,16.0,888,,7.284771530463758
1104430,5/14/2023,16.2,887,,7.109569613185786
1104430,5/15/2023,15.5,884,,6.831480767765221
1104430,5/16/2023,15.0,880,,6.686943717291646
1104430,5/17/2023,15.5,881,,6.5095044930227095
1104430,5/18/2023,15.0,877,,7.186979046080005
1104430,5/19/2023,14.5,873,,7.317205783581286
1104430,5/20/2023,14.7,867,,6.557458024815467
1104430,5/21/2023,15.1,863,,6.937231764806369
1104430,5/22/2023,15.2,863,,6.537149262363678
1104430,5/23/2023,14.8,856,,6.7217862461941715
1104430,5/24/2023,15.0,847,,7.2230796863899425
1104430,5/25/2023,15.0,834,,6.7396161705340605
1104430,5/26/2023,14.6,820,,6.727057048463537
1104430,5/27/2023,15.2,818,,6.755846289429092
1104430,5/28/2023,16.1,835,,6.945068760912423
1104430,5/29/2023,17.4,857,,6.9220944547889545
1104430,5/30/2023,17.5,872,,7.0974187275928955
1104430,5/31/2023,17.3,878,,7.348064375881414
1104430,6/1/2023,17.7,886,,6.76868181265662
1104430,6/2/2023,18.4,887,,7.485112896807415
1104430,6/3/2023,18.4,888,,7.172574474492765
1104430,6/4/2023,17.2,891,,7.450388375137031
1104430,6/5/2023,15.8,888,,6.604477627389377
1104430,6/6/2023,15.2,887,,7.305900865358417
1104430,6/7/2023,15.1,886,,6.711970142070059
1104430,6/8/2023,15.1,884,,6.842583436546144
1104430,6/9/2023,15.0,883,,6.748467145206095
1104430,6/10/2023,15.2,883,,7.3544101093933865
1104430,6/11/2023,15.3,883,,6.723441826186016
1104430,6/12/2023,15.3,884,,7.431383273010487
1104430,6/13/2023,15.7,884,,6.909251679751927
1104430,6/14/2023,15.5,886,,6.643883546500542
1104430,6/15/2023,15.7,887,,6.516648598517165
1104430,6/16/2023,15.8,887,,7.333398500923978
1104430,6/17/2023,16.0,886,,7.207520918727236
1104430,6/18/2023,16.0,886,,7.154293239011848
1104430,6/19/2023,16.0,886,,6.774057698192766
1104430,6/20/2023,15.9,886,,7.038101621023091
1104430,6/21/2023,16.1,886,,7.180537000731603
1104430,6/22/2023,16.2,885,,7.206017395646296
1104430,6/23/2023,16.2,885,,6.843548738147975
1104430,6/24/2023,16.2,884,,6.956781230120836
1104430,6/25/2023,16.5,884,,6.696480811181866
1104430,6/26/2023,17.3,884,,7.145010249613676
1104430,6/27/2023,18.0,878,,7.479845994061039
1104430,6/28/2023,18.2,872,,6.628690266817303
1104430,6/29/2023,18.2,866,,6.9467270404797725
1104430,6/30/2023,18.4,868,,6.891198584267709
1104430,7/1/2023,18.5,874,,6.616217167468353
1104430,7/2/2023,18.5,872,,7.491642407842638
1104430,7/3/2023,18.2,868,,6.902826211603708
1104430,7/4/2023,18.2,866,,7.131014967725121
1104430,7/5/2023,18.3,862,,7.249870693191976
1104430,7/6/2023,18.5,859,,7.224167652441983
1104430,7/7/2023,18.5,857,,7.4024975951244745
1104430,7/8/2023,18.6,869,,7.051478098696395
1104430,7/9/2023,18.9,876,,7.227525400056625
1104430,7/10/2023,18.8,879,,6.770703521143921
1104430,7/11/2023,18.9,879,,6.644247206246708
1104430,7/12/2023,19.1,879,,6.536070192133448
1104430,7/13/2023,19.0,881,,7.34118347464055
1104430,7/14/2023,19.2,880,,7.185575338682403
1104430,7/15/2023,19.2,880,,7.330157026582031
1104430,7/16/2023,19.4,879,,7.368391717973291
1104430,7/17/2023,19.5,875,,7.022245320965629
1104430,7/18/2023,19.6,873,,7.321133808370598
1104430,7/19/2023,19.7,871,,7.2305289316903485
1104430,7/20/2023,19.9,866,,6.500697147598672
1104430,7/26/2023,21.4,851,,6.868090814688834
1104430,7/27/2023,21.4,849,,6.775162081394018
1104430,7/28/2023,21.9,851,,7.2980622288684245
1104430,7/29/2023,21.9,848,,7.40463451002777
1104430,7/30/2023,21.8,843,,6.522000408393696
1104430,7/31/2023,22.0,837,,7.19080266174492
1104430,8/1/2023,22.3,836,,7.335912552917891
1104430,8/2/2023,22.1,848,,6.741585847667619
1104430,8/3/2023,21.9,836,,6.6428449603945845
1104430,8/4/2023,22.0,812,,6.67200326547998
1104430,8/5/2023,22.4,812,,7.051848606988082
1104430,8/6/2023,22.4,809,,6.648334835093033
1104430,8/7/2023,22.3,803,,7.012485830134373
1104430,8/8/2023,22.3,783,,7.440626779784884
1104430,8/9/2023,22.8,778,,7.1406500390337415
1104430,8/10/2023,22.1,771,,6.744229318392635
1104430,8/11/2023,21.9,763,,6.944880892742257
1104430,8/12/2023,21.9,777,,6.599472384857226
1104430,8/13/2023,22.0,816,,7.049577910645669
1104430,8/14/2023,22.2,796,,7.472131386477969
1104430,8/15/2023,22.6,778,,7.404241222623417
1104430,8/16/2023,22.2,767,,7.183565181040763
1104430,8/17/2023,22.1,790,,6.758319022552991
1104430,8/18/2023,22.1,797,,6.676081271714608
1104430,8/19/2023,21.7,781,,7.212857597475346
1104430,8/20/2023,21.6,759,,7.111203812587759
1104430,8/21/2023,21.8,762,,7.125143674762205
1104430,8/22/2023,22.2,759,,6.578878290870773
1104430,8/23/2023,21.9,729,,7.125356204384775
1104430,8/24/2023,21.7,732,,7.322488668757147
1104430,8/25/2023,21.3,723,,7.3744805431831635
1104430,8/26/2023,21.2,730,,6.6820740878354705
1104430,8/27/2023,21.5,734,,6.864689160264342
1104430,8/28/2023,21.6,724,,6.863978349574712
1104430,8/29/2023,21.8,730,,6.919996007453961
1104430,8/30/2023,21.8,733,,6.832748517579217
1104430,8/31/2023,22.1,698,,6.673348874530012
1104430,9/1/2023,21.8,681,,6.954596517047468
1104430,9/2/2023,21.8,666,,7.261896690049989
1104430,9/3/2023,21.2,659,,6.784655929090703
1104430,9/4/2023,21.1,698,,6.929069202035684
1104430,9/5/2023,21.4,701,,7.120073685464239
1104430,9/6/2023,21.9,692,,6.717739358589842
1104430,9/7/2023,22.3,685,,6.957743820745989
1104430,9/8/2023,22.3,696,,7.281604263228008
1104430,9/9/2023,22.3,690,,7.3530286236883144
1104430,9/10/2023,22.4,690,,7.084136419836875
1104430,9/11/2023,22.1,693,,6.994524600557231
1104430,9/12/2023,22.1,694,,6.765480612898791
1104430,9/13/2023,21.9,700,,6.84147719012126
1104430,9/14/2023,22.1,722,,7.042898539019071
1104430,9/15/2023,22.4,707,,6.850448689949099
1104430,9/16/2023,21.6,749,,7.024844323249213
1104430,9/17/2023,21.1,775,,7.032579385997987
1104430,9/18/2023,21.0,774,,6.536855380196017
1104430,9/19/2023,20.8,781,,7.397538997976944
1104430,9/20/2023,20.7,812,,6.887262642341765
1104430,9/21/2023,20.8,820,,6.777717365995171
1104430,9/22/2023,20.8,821,,6.830950756369931
1104430,9/23/2023,20.7,817,,7.016123102859358
1104430,9/24/2023,20.2,808,,6.887847127953882
1104430,9/25/2023,19.6,807,,7.399336795182801
1104430,9/26/2023,19.1,806,,7.4855303068471475
1104430,9/27/2023,18.8,807,,6.545060832791702
1104430,9/28/2023,18.7,806,,7.082266989269315
1104430,9/29/2023,18.5,803,,7.057798536373078
1104430,9/30/2023,18.2,801,,6.8450948791545
1104430,10/1/2023,18.0,801,,7.190353377308179
1104430,10/2/2023,18.2,799,,7.162666142599405
1104430,10/3/2023,17.9,798,,6.61643190034858
1104430,10/4/2023,18.0,797,,6.83045584155121
1104430,10/5/2023,17.9,795,,6.94440408739507
1104430,10/6/2023,18.2,793,,7.103953651938622
1104430,10/7/2023,18.1,790,,6.5639478699200575
1104430,10/8/2023,17.8,785,,7.241964091364352
1104430,10/9/2023,17.7,783,,6.689334640911857
1104430,10/10/2023,17.5,787,,6.5963269850173285
1104430,10/11/2023,17.3,786,,6.999675364989518
1104430,10/12/2023,17.2,783,,7.268447309577859
1104430,10/13/2023,17.3,782,,7.277452456045009
1104430,10/14/2023,17.0,781,,7.357655233947743
1104430,10/15/2023,16.6,783,,7.319143868958155
1104430,10/16/2023,16.4,781,,6.798713914562031
1104430,10/17/2023,16.1,779,,7.2131459115375
1104430,10/18/2023,15.9,776,,7.147337501634082
1104430,10/19/2023,15.8,774,,6.827899457186054
1104430,10/20/2023,15.6,773,,7.26182580222238
1104453,4/4/2023,11,607,,6.890729718956501
1104453,4/5/2023,11.6,610,,6.601644983146015
1104453,4/6/2023,11,612,,7.2845677371699376
1104453,4/7/2023,11.1,615,,6.676350736507647
1104453,4/8/2023,10.9,621,,6.538083919350685
1104453,4/9/2023,12.2,624,,6.920943654003029
1104453,4/10/2023,13.8,626,,6.694309554686312
1104453,4/11/2023,14.9,633,,6.615076494339326
1104453,4/12/2023,15.4,642,,6.962828444780313
1104453,4/13/2023,18,648,,7.0823795924380395
1104453,4/14/2023,19.1,646,,7.264463083946767
1104453,4/15/2023,18.8,646,,6.846573280593163
1104453,4/16/2023,18.4,652,,7.056221917703729
1104453,4/17/2023,17.3,,,7.455382511274582
1104453,4/18/2023,15.7,,,6.787721529567705
1104453,4/19/2023,13.4,,,6.56547386945659
1104453,4/20/2023,13.7,,,6.971266887827019
1104453,4/21/2023,14.5,660,,7.0029164066915275
1104453,4/22/2023,14.3,661,,7.444939681661641
1104453,4/23/2023,13.5,652,,6.75782097116804
1104453,4/24/2023,13.2,645,,7.270039053401931
1104453,4/25/2023,13.8,,,6.687402649976816
1104453,4/26/2023,14.3,643,,7.180146152093718
1104453,4/27/2023,15.1,627,,7.146077683738908
1104453,4/28/2023,14.7,,,7.179804014781874
1104453,4/29/2023,14.5,,,6.563104009492236
1104453,4/30/2023,13.8,,,7.176015417662176
1104453,5/1/2023,14.5,581,,7.261914440120829
1104453,5/2/2023,14.2,563,,6.593255413584289
1104453,5/3/2023,13.5,537,,7.385055318613332
1104453,5/4/2023,12.8,518,,6.548170835419561
1104453,5/5/2023,12.8,509,,7.301649149435347
1104453,5/6/2023,14.5,505,,6.606346202055811
1104453,5/7/2023,16.7,508,,7.1002273526929205
1104453,5/8/2023,19.1,517,,7.191240513805823
1104453,5/9/2023,17.6,520,,6.5117756157250835
1104453,5/10/2023,17.9,532,,7.348916484903477
1104453,5/11/2023,18.7,542,,6.977927851249569
1104453,5/12/2023,19.9,551,,7.478452678799641
1104453,5/13/2023,21,561,,7.277735896868684
1104453,5/14/2023,20.8,570,,7.210636999527474
1104453,5/15/2023,19.6,577,,6.772578819089051
1104453,5/16/2023,19.5,586,,6.672566646446411
1104453,5/17/2023,19.2,593,,7.215192527897256
1104453,5/18/2023,17.4,597,,7.2396734382797865
1104453,5/19/2023,17.5,,,6.585236457150186
1104453,5/20/2023,17.5,598,,6.502691500662758
1104453,5/21/2023,18.7,559,,6.532915567119822
1104453,5/22/2023,18.9,580,,7.281243268067957
1104453,5/23/2023,18.1,566,,6.888007850016158
1104453,5/24/2023,18,548,,7.149385915949413
1104453,5/25/2023,18.6,525,,6.8145843216747455
1104453,5/26/2023,18,519,,6.75561515952371
1104453,5/27/2023,18,519,,7.285436725016435
1104453,5/28/2023,19.2,522,,7.467607915308858
1104453,5/29/2023,19.6,526,,7.295751825137779
1104453,5/30/2023,18.7,,,7.09473784729723
1104453,5/31/2023,18.8,532,,7.172767255507027
1104453,6/1/2023,19.8,535,,7.108721766545824
1104453,6/2/2023,20.9,535,,7.169966423431102
1104453,6/3/2023,19.6,527,,7.461771695002131
1104453,6/4/2023,17.2,,,7.147552221597686
1104453,6/5/2023,16.4,527,,7.188591021955656
1104453,6/6/2023,16.6,532,,7.487373155857956
1104453,6/7/2023,17,547,,7.330230570764545
1104453,6/8/2023,16.6,558,,7.229399343702608
1104453,6/9/2023,16.5,557,,6.965836569827024
1104453,6/10/2023,16.4,554,,6.515167854400358
1104453,6/11/2023,16.8,555,,6.583843215010054
1104453,6/12/2023,17.3,559,,7.470871457328098
1104453,6/13/2023,17.8,561,,6.783572138192117
1104453,6/14/2023,19.3,555,,6.54541754241306
1104453,6/15/2023,20.1,558,,7.316719081012664
1104453,6/16/2023,20.4,564,,6.609921644624471
1104453,6/17/2023,20.1,569,,6.86685857562234
1104453,6/18/2023,19.5,559,,7.368031646269239
1104453,6/19/2023,19.4,565,,7.445063028559308
1104453,6/20/2023,18.9,567,,6.931641748962602
1104453,6/21/2023,18.8,566,,6.606330698139567
1104453,6/22/2023,19.1,562,,7.029433907363193
1104453,6/23/2023,19.5,564,,7.030111161778994
1104453,6/24/2023,19.2,567,,7.1423684445408835
1104453,6/25/2023,20.3,,,6.692040393429848
1104453,6/26/2023,21.2,,,7.152962196144999
1104453,6/27/2023,21.5,523,,6.9123316003043165
1104453,6/28/2023,21.7,583,,6.771414143660725
1104453,6/29/2023,22,589,,7.176448890385326
1104453,6/30/2023,21.8,548,,6.6259255078924815
1104453,7/1/2023,21.8,565,,6.955370112424372
1104453,7/2/2023,22,601,,6.806196840166308
1104453,7/3/2023,22.2,577,,6.682712131300228
1104453,7/4/2023,22.2,573,,7.403959777880088
1104453,7/5/2023,22.5,583,,6.506934403915619
1104453,7/6/2023,23.3,587,,6.709095407657082
1104453,7/7/2023,23.6,569,,7.473414956169207
1104453,7/8/2023,23.6,556,,6.753906453385746
1104453,7/9/2023,23.7,556,,6.939438805305289
1104453,7/10/2023,22.8,548,,6.513711760862687
1104453,7/11/2023,22.8,534,,7.1056352593919305
1104453,7/12/2023,23.1,541,,6.709346095121339
1104453,7/13/2023,22.7,555,,7.212956390676775
1104453,7/14/2023,23.3,548,,7.1828917197171185
1104453,7/15/2023,22.9,551,,6.8408780189989535
1104453,7/16/2023,22.8,541,,7.09010205705211
1104453,7/17/2023,24,526,,6.585871257451797
1104453,7/18/2023,23.9,549,,6.548859208408018
1104453,7/19/2023,23.6,542,,6.940886387840927
1104453,7/20/2023,22.8,526,,7.253187596610513
1104453,7/21/2023,22.7,510,,7.097483539767392
1104453,7/22/2023,22.8,486,,6.937257329103506
1104453,7/23/2023,22.6,496,,7.155141981682195
1104453,7/24/2023,22.4,475,,6.928201359838804
1104453,7/25/2023,22.4,455,,7.453031407167488
1104453,7/26/2023,22.2,442,,7.3692429519173555
1104453,7/27/2023,22.6,443,,7.442752869771327
1104453,7/28/2023,22.4,461,,6.703258949637404
1104453,7/29/2023,23.1,471,,7.401974762643764
1104453,7/30/2023,22.8,460,,7.048327314089489
1104453,7/31/2023,22.1,469,,6.859039557267176
1104453,8/1/2023,21.8,479,,6.647378812940946
1104453,8/2/2023,20.9,479,,6.92693842498937
